play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
MACBETH,3,1,Forres. A Room in the Palace.,England,GPE,"Countries, cities, states",1391,1398
MACBETH,3,1,Forres. A Room in the Palace.,Ireland,GPE,"Countries, cities, states",1406,1413
MACBETH,3,1,Forres. A Room in the Palace.,tomorrow,DATE,Absolute or relative dates or periods,1511,1519
MACBETH,3,1,Forres. A Room in the Palace.,night,TIME,Times smaller than a day,1631,1636
MACBETH,3,1,Forres. A Room in the Palace.,seven at night,TIME,Times smaller than a day,1871,1885
MACBETH,3,1,Forres. A Room in the Palace.,Sirrah,PERSON,"People, including fictional",2031,2037
MACBETH,3,1,Forres. A Room in the Palace.,the palace gate,FAC,"Buildings, airports, highways, bridges, etc.",2123,2138
MACBETH,3,1,Forres. A Room in the Palace.,Exit Servant,PERSON,"People, including fictional",2171,2183
MACBETH,3,1,Forres. A Room in the Palace.,Banquo Stick,FAC,"Buildings, airports, highways, bridges, etc.",2244,2256
MACBETH,3,1,Forres. A Room in the Palace.,Reigns,ORG,"Companies, agencies, institutions, etc.",2292,2298
MACBETH,3,1,Forres. A Room in the Palace.,Mark Antony's,PERSON,"People, including fictional",2548,2561
MACBETH,3,1,Forres. A Room in the Palace.,Caesar,PERSON,"People, including fictional",2569,2575
MACBETH,3,1,Forres. A Room in the Palace.,first,ORDINAL,"""first"", ""second"", etc.",2602,2607
MACBETH,3,1,Forres. A Room in the Palace.,If't,ORG,"Companies, agencies, institutions, etc.",2888,2892
MACBETH,3,1,Forres. A Room in the Palace.,Banquo,PERSON,"People, including fictional",2904,2910
MACBETH,3,1,Forres. A Room in the Palace.,Duncan,PERSON,"People, including fictional",2963,2969
MACBETH,3,1,Forres. A Room in the Palace.,Banquo,PERSON,"People, including fictional",3130,3136
MACBETH,3,1,Forres. A Room in the Palace.,utterance!—Who,PERSON,"People, including fictional",3210,3224
MACBETH,3,1,Forres. A Room in the Palace.,two,CARDINAL,Numerals that do not fall under another type,3254,3257
MACBETH,3,1,Forres. A Room in the Palace.,Exit Servant,PERSON,"People, including fictional",3318,3330
MACBETH,3,1,Forres. A Room in the Palace.,yesterday,DATE,Absolute or relative dates or periods,3343,3352
MACBETH,3,1,Forres. A Room in the Palace.,FIRST,ORDINAL,"""first"", ""second"", etc.",3372,3377
MACBETH,3,1,Forres. A Room in the Palace.,cross'd,PERSON,"People, including fictional",3709,3716
MACBETH,3,1,Forres. A Room in the Palace.,half,CARDINAL,Numerals that do not fall under another type,3792,3796
MACBETH,3,1,Forres. A Room in the Palace.,Banquo,PERSON,"People, including fictional",3842,3848
MACBETH,3,1,Forres. A Room in the Palace.,FIRST,ORDINAL,"""first"", ""second"", etc.",3851,3856
MACBETH,3,1,Forres. A Room in the Palace.,second,ORDINAL,"""first"", ""second"", etc.",3955,3961
MACBETH,3,1,Forres. A Room in the Palace.,FIRST,ORDINAL,"""first"", ""second"", etc.",4195,4200
MACBETH,3,1,Forres. A Room in the Palace.,Shoughs,GPE,"Countries, cities, states",4331,4338
MACBETH,3,1,Forres. A Room in the Palace.,Distinguishes,PERSON,"People, including fictional",4419,4432
MACBETH,3,1,Forres. A Room in the Palace.,incens'd,GPE,"Countries, cities, states",5045,5053
MACBETH,3,1,Forres. A Room in the Palace.,FIRST,ORDINAL,"""first"", ""second"", etc.",5103,5108
MACBETH,3,1,Forres. A Room in the Palace.,That every minute,TIME,Times smaller than a day,5380,5397
MACBETH,3,1,Forres. A Room in the Palace.,SECOND,DATE,Absolute or relative dates or periods,5801,5807
MACBETH,3,1,Forres. A Room in the Palace.,FIRST,ORDINAL,"""first"", ""second"", etc.",5866,5871
MACBETH,3,1,Forres. A Room in the Palace.,this hour,TIME,Times smaller than a day,5948,5957
MACBETH,3,1,Forres. A Room in the Palace.,tonight,TIME,Times smaller than a day,6095,6102
MACBETH,3,1,Forres. A Room in the Palace.,BOTH MURDERERS,ORG,"Companies, agencies, institutions, etc.",6426,6440
MACBETH,3,1,Forres. A Room in the Palace.,Exeunt Murderers,WORK_OF_ART,"Titles of books, songs, etc.",6520,6536
MACBETH,3,1,Forres. A Room in the Palace.,Banquo,PERSON,"People, including fictional",6555,6561
MACBETH,3,1,Forres. A Room in the Palace.,tonight,TIME,Times smaller than a day,6618,6625
MACBETH,3,2,The same. Another Room in the Palace.,Banquo,PERSON,"People, including fictional",51,57
MACBETH,3,2,The same. Another Room in the Palace.,tonight,TIME,Times smaller than a day,113,120
MACBETH,3,2,The same. Another Room in the Palace.,nightly,TIME,Times smaller than a day,948,955
MACBETH,3,2,The same. Another Room in the Palace.,Duncan,PERSON,"People, including fictional",1090,1096
MACBETH,3,2,The same. Another Room in the Palace.,tonight,TIME,Times smaller than a day,1377,1384
MACBETH,3,2,The same. Another Room in the Palace.,Banquo,PERSON,"People, including fictional",1467,1473
MACBETH,3,2,The same. Another Room in the Palace.,Disguising,PERSON,"People, including fictional",1642,1652
MACBETH,3,2,The same. Another Room in the Palace.,Banquo,PERSON,"People, including fictional",1774,1780
MACBETH,3,2,The same. Another Room in the Palace.,Fleance,ORG,"Companies, agencies, institutions, etc.",1790,1797
MACBETH,3,2,The same. Another Room in the Palace.,Hecate,ORG,"Companies, agencies, institutions, etc.",1991,1997
MACBETH,3,2,The same. Another Room in the Palace.,night,TIME,Times smaller than a day,2063,2068
MACBETH,3,2,The same. Another Room in the Palace.,chuck,PERSON,"People, including fictional",2210,2215
MACBETH,3,2,The same. Another Room in the Palace.,rooky,PERSON,"People, including fictional",2455,2460
MACBETH,3,2,The same. Another Room in the Palace.,night,TIME,Times smaller than a day,2520,2525
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",FIRST,ORDINAL,"""first"", ""second"", etc.",23,28
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",FIRST,ORDINAL,"""first"", ""second"", etc.",219,224
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",FIRST,ORDINAL,"""first"", ""second"", etc.",596,601
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",Almost a mile,QUANTITY,"Measurements, as of weight or distance",649,662
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",SECOND,DATE,Absolute or relative dates or periods,789,795
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",FIRST,ORDINAL,"""first"", ""second"", etc.",849,854
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",tonight,TIME,Times smaller than a day,901,908
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",FIRST,ORDINAL,"""first"", ""second"", etc.",910,915
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",FIRST,ORDINAL,"""first"", ""second"", etc.",1114,1119
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",SECOND,DATE,Absolute or relative dates or periods,1204,1210
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",half,CARDINAL,Numerals that do not fall under another type,1239,1243
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",FIRST,ORDINAL,"""first"", ""second"", etc.",1259,1264
MACBETH,3,4,The same. A Room of state in the Palace.,Enter Macbeth,WORK_OF_ART,"Titles of books, songs, etc.",20,33
MACBETH,3,4,The same. A Room of state in the Palace.,"Lady Macbeth,",PERSON,"People, including fictional",35,48
MACBETH,3,4,The same. A Room of state in the Palace.,Ross,PERSON,"People, including fictional",49,53
MACBETH,3,4,The same. A Room of state in the Palace.,Lennox,PERSON,"People, including fictional",55,61
MACBETH,3,4,The same. A Room of state in the Palace.,Lords,ORG,"Companies, agencies, institutions, etc.",63,68
MACBETH,3,4,The same. A Room of state in the Palace.,first,ORDINAL,"""first"", ""second"", etc.",134,139
MACBETH,3,4,The same. A Room of state in the Palace.,Ourself,ORG,"Companies, agencies, institutions, etc.",209,216
MACBETH,3,4,The same. A Room of state in the Palace.,MURDERER,ORG,"Companies, agencies, institutions, etc.",680,688
MACBETH,3,4,The same. A Room of state in the Palace.,Banquo,PERSON,"People, including fictional",695,701
MACBETH,3,4,The same. A Room of state in the Palace.,MURDERER,ORG,"Companies, agencies, institutions, etc.",778,786
MACBETH,3,4,The same. A Room of state in the Palace.,MURDERER,ORG,"Companies, agencies, institutions, etc.",970,978
MACBETH,3,4,The same. A Room of state in the Palace.,Fleance,PERSON,"People, including fictional",996,1003
MACBETH,3,4,The same. A Room of state in the Palace.,Whole,PRODUCT,"Objects, vehicles, foods, etc. (not services)",1075,1080
MACBETH,3,4,The same. A Room of state in the Palace.,Banquo,PERSON,"People, including fictional",1238,1244
MACBETH,3,4,The same. A Room of state in the Palace.,twenty,CARDINAL,Numerals that do not fall under another type,1312,1318
MACBETH,3,4,The same. A Room of state in the Palace.,tomorrow,DATE,Absolute or relative dates or periods,1538,1546
MACBETH,3,4,The same. A Room of state in the Palace.,Exit Murderer,ORG,"Companies, agencies, institutions, etc.",1577,1590
MACBETH,3,4,The same. A Room of state in the Palace.,Macbeth,PERSON,"People, including fictional",1878,1885
MACBETH,3,4,The same. A Room of state in the Palace.,Sweet,PERSON,"People, including fictional",1904,1909
MACBETH,3,4,The same. A Room of state in the Palace.,May't,PERSON,"People, including fictional",1991,1996
MACBETH,3,4,The same. A Room of state in the Palace.,Banquo,PERSON,"People, including fictional",2107,2113
MACBETH,3,4,The same. A Room of state in the Palace.,ROSS,PERSON,"People, including fictional",2190,2194
MACBETH,3,4,The same. A Room of state in the Palace.,Lays,PERSON,"People, including fictional",2214,2218
MACBETH,3,4,The same. A Room of state in the Palace.,Please't,NORP,Nationalities or religious or political groups,2243,2251
MACBETH,3,4,The same. A Room of state in the Palace.,ROSS,PERSON,"People, including fictional",2586,2590
MACBETH,3,4,The same. A Room of state in the Palace.,Duncan,PERSON,"People, including fictional",3120,3126
MACBETH,3,4,The same. A Room of state in the Palace.,winter,DATE,Absolute or relative dates or periods,3220,3226
MACBETH,3,4,The same. A Room of state in the Palace.,Authoris'd,ORG,"Companies, agencies, institutions, etc.",3235,3245
MACBETH,3,4,The same. A Room of state in the Palace.,her grandam,PERSON,"People, including fictional",3249,3260
MACBETH,3,4,The same. A Room of state in the Palace.,twenty,CARDINAL,Numerals that do not fall under another type,3988,3994
MACBETH,3,4,The same. A Room of state in the Palace.,Banquo,PERSON,"People, including fictional",4447,4453
MACBETH,3,4,The same. A Room of state in the Palace.,Thou,NORP,Nationalities or religious or political groups,4693,4697
MACBETH,3,4,The same. A Room of state in the Palace.,Russian,NORP,Nationalities or religious or political groups,4945,4952
MACBETH,3,4,The same. A Room of state in the Palace.,Hyrcan,NORP,Nationalities or religious or political groups,4988,4994
MACBETH,3,4,The same. A Room of state in the Palace.,Unreal,ORG,"Companies, agencies, institutions, etc.",5212,5218
MACBETH,3,4,The same. A Room of state in the Palace.,summer,DATE,Absolute or relative dates or periods,5460,5466
MACBETH,3,4,The same. A Room of state in the Palace.,ROSS,PERSON,"People, including fictional",5681,5685
MACBETH,3,4,The same. A Room of state in the Palace.,night,TIME,Times smaller than a day,5885,5890
MACBETH,3,4,The same. A Room of state in the Palace.,Augurs,PERSON,"People, including fictional",6117,6123
MACBETH,3,4,The same. A Room of state in the Palace.,secret'st,GPE,"Countries, cities, states",6213,6222
MACBETH,3,4,The same. A Room of state in the Palace.,Macduff,PERSON,"People, including fictional",6346,6353
MACBETH,3,4,The same. A Room of state in the Palace.,tomorrow,DATE,Absolute or relative dates or periods,6556,6564
MACBETH,3,5,The heath.,three,CARDINAL,Numerals that do not fall under another type,19,24
MACBETH,3,5,The heath.,Hecate,ORG,"Companies, agencies, institutions, etc.",41,47
MACBETH,3,5,The heath.,FIRST,ORDINAL,"""first"", ""second"", etc.",49,54
MACBETH,3,5,The heath.,Hecate,ORG,"Companies, agencies, institutions, etc.",76,82
MACBETH,3,5,The heath.,beldams,PERSON,"People, including fictional",129,136
MACBETH,3,5,The heath.,Saucy,PRODUCT,"Objects, vehicles, foods, etc. (not services)",149,154
MACBETH,3,5,The heath.,overbold,PERSON,"People, including fictional",159,167
MACBETH,3,5,The heath.,Acheron Meet,ORG,"Companies, agencies, institutions, etc.",591,603
MACBETH,3,5,The heath.,this night,TIME,Times smaller than a day,757,767
MACBETH,3,5,The heath.,FIRST,ORDINAL,"""first"", ""second"", etc.",1383,1388
MACBETH,3,6,Forres. A Room in the Palace.,Thing,ORG,"Companies, agencies, institutions, etc.",128,133
MACBETH,3,6,Forres. A Room in the Palace.,Duncan,PERSON,"People, including fictional",176,182
MACBETH,3,6,Forres. A Room in the Palace.,Banquo,PERSON,"People, including fictional",249,255
MACBETH,3,6,Forres. A Room in the Palace.,Malcolm,PERSON,"People, including fictional",425,432
MACBETH,3,6,Forres. A Room in the Palace.,Donalbain,PERSON,"People, including fictional",441,450
MACBETH,3,6,Forres. A Room in the Palace.,two,CARDINAL,Numerals that do not fall under another type,562,565
MACBETH,3,6,Forres. A Room in the Palace.,Duncan,PERSON,"People, including fictional",820,826
MACBETH,3,6,Forres. A Room in the Palace.,Macduff,PERSON,"People, including fictional",1053,1060
MACBETH,3,6,Forres. A Room in the Palace.,Duncan,PERSON,"People, including fictional",1141,1147
MACBETH,3,6,Forres. A Room in the Palace.,English,NORP,Nationalities or religious or political groups,1208,1215
MACBETH,3,6,Forres. A Room in the Palace.,Edward,PERSON,"People, including fictional",1256,1262
MACBETH,3,6,Forres. A Room in the Palace.,Takes,PERSON,"People, including fictional",1319,1324
MACBETH,3,6,Forres. A Room in the Palace.,Macduff,PERSON,"People, including fictional",1356,1363
MACBETH,3,6,Forres. A Room in the Palace.,Northumberland,GPE,"Countries, cities, states",1416,1430
MACBETH,3,6,Forres. A Room in the Palace.,Siward,PERSON,"People, including fictional",1444,1450
MACBETH,3,6,Forres. A Room in the Palace.,Macduff,PERSON,"People, including fictional",1801,1808
MACBETH,3,6,Forres. A Room in the Palace.,England,GPE,"Countries, cities, states",2117,2124
MACBETH,3,6,Forres. A Room in the Palace.,May,DATE,Absolute or relative dates or periods,2184,2187
MACBETH,3,6,Forres. A Room in the Palace.,LORD,PERSON,"People, including fictional",2253,2257
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",three,CARDINAL,Numerals that do not fall under another type,19,24
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",34,39
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",185,190
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Toad,PERSON,"People, including fictional",260,264
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Days,DATE,Absolute or relative dates or periods,288,292
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",thirty-one,CARDINAL,Numerals that do not fall under another type,308,318
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Lizard,ORG,"Companies, agencies, institutions, etc.",628,634
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",howlet,PERSON,"People, including fictional",646,652
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Witch's,ORG,"Companies, agencies, institutions, etc.",847,854
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Root of hemlock,ORG,"Companies, agencies, institutions, etc.",906,921
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Jew,PERSON,"People, including fictional",963,966
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Gall,PERSON,"People, including fictional",968,972
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Sliver'd,ORG,"Companies, agencies, institutions, etc.",999,1007
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Tartar,PERSON,"People, including fictional",1049,1055
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Ditch-deliver'd,WORK_OF_ART,"Titles of books, songs, etc.",1095,1110
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Black Spirits,WORK_OF_ART,"Titles of books, songs, etc.",1588,1601
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Exit Hecate,ORG,"Companies, agencies, institutions, etc.",1609,1620
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",midnight,TIME,Times smaller than a day,1784,1792
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",2355,2360
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",2424,2429
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",2542,2547
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",nine,CARDINAL,Numerals that do not fall under another type,2596,2600
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",2822,2827
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Beware Macduff,PERSON,"People, including fictional",2934,2948
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Beware,ORG,"Companies, agencies, institutions, etc.",2950,2956
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Fife.—Dismiss,NORP,Nationalities or religious or political groups,2970,2983
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Whate'er,GPE,"Countries, cities, states",3015,3023
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Thou,NORP,Nationalities or religious or political groups,3064,3068
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",one,CARDINAL,Numerals that do not fall under another type,3101,3104
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",3116,3121
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",first,ORDINAL,"""first"", ""second"", etc.",3192,3197
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",three,CARDINAL,Numerals that do not fall under another type,3301,3306
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Macduff,PERSON,"People, including fictional",3477,3484
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Great Birnam,ORG,"Companies, agencies, institutions, etc.",4037,4049
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Descends,PERSON,"People, including fictional",4102,4110
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Sweet bodements,PERSON,"People, including fictional",4210,4225
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",one,CARDINAL,Numerals that do not fall under another type,4421,4424
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Banquo,PERSON,"People, including fictional",4477,4483
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Hautboys,PERSON,"People, including fictional",4687,4695
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",4697,4702
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",eight,CARDINAL,Numerals that do not fall under another type,4837,4842
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Banquo,PERSON,"People, including fictional",4916,4922
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Banquo,PERSON,"People, including fictional",4975,4981
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Thy crown,PERSON,"People, including fictional",4989,4998
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",first,ORDINAL,"""first"", ""second"", etc.",5078,5083
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",third,ORDINAL,"""first"", ""second"", etc.",5087,5092
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",eighth,ORDINAL,"""first"", ""second"", etc.",5283,5289
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIRST,ORDINAL,"""first"", ""second"", etc.",5533,5538
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",so:—but,ORG,"Companies, agencies, institutions, etc.",5567,5574
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Stands Macbeth,ORG,"Companies, agencies, institutions, etc.",5579,5593
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Witches,PERSON,"People, including fictional",5837,5844
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Lennox,PERSON,"People, including fictional",5987,5993
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Grace,PERSON,"People, including fictional",6015,6020
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",two,CARDINAL,Numerals that do not fall under another type,6299,6302
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Macduff,PERSON,"People, including fictional",6342,6349
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",England,GPE,"Countries, cities, states",6361,6368
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",England,GPE,"Countries, cities, states",6387,6394
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",Macduff,GPE,"Countries, cities, states",6709,6716
MACBETH,4,2,Fife. A Room in Macduff's Castle.,Macduff,PERSON,"People, including fictional",11,18
MACBETH,4,2,Fife. A Room in Macduff's Castle.,Ross,PERSON,"People, including fictional",31,35
MACBETH,4,2,Fife. A Room in Macduff's Castle.,ROSS,PERSON,"People, including fictional",95,99
MACBETH,4,2,Fife. A Room in Macduff's Castle.,ROSS,PERSON,"People, including fictional",239,243
MACBETH,4,2,Fife. A Room in Macduff's Castle.,ROSS,PERSON,"People, including fictional",691,695
MACBETH,4,2,Fife. A Room in Macduff's Castle.,Blessing,PERSON,"People, including fictional",1224,1232
MACBETH,4,2,Fife. A Room in Macduff's Castle.,ROSS,PERSON,"People, including fictional",1298,1302
MACBETH,4,2,Fife. A Room in Macduff's Castle.,Sirrah,PERSON,"People, including fictional",1437,1443
MACBETH,4,2,Fife. A Room in Macduff's Castle.,SON,ORG,"Companies, agencies, institutions, etc.",1713,1716
MACBETH,4,2,Fife. A Room in Macduff's Castle.,twenty,CARDINAL,Numerals that do not fall under another type,1952,1958
MACBETH,4,2,Fife. A Room in Macduff's Castle.,Whither,PERSON,"People, including fictional",3299,3306
MACBETH,4,2,Fife. A Room in Macduff's Castle.,FIRST,ORDINAL,"""first"", ""second"", etc.",3589,3594
MACBETH,4,2,Fife. A Room in Macduff's Castle.,FIRST,ORDINAL,"""first"", ""second"", etc.",3713,3718
MACBETH,4,2,Fife. A Room in Macduff's Castle.,FIRST,ORDINAL,"""first"", ""second"", etc.",3787,3792
MACBETH,4,2,Fife. A Room in Macduff's Castle.,Exit Lady Macduff,PERSON,"People, including fictional",3915,3932
MACBETH,4,3,England. Before the King's Palace.,Malcolm,PERSON,"People, including fictional",6,13
MACBETH,4,3,England. Before the King's Palace.,Macduff,PERSON,"People, including fictional",18,25
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",27,34
MACBETH,4,3,England. Before the King's Palace.,Scotland,GPE,"Countries, cities, states",338,346
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",388,395
MACBETH,4,3,England. Before the King's Palace.,wail,PERSON,"People, including fictional",418,422
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",856,863
MACBETH,4,3,England. Before the King's Palace.,Macbeth,PERSON,"People, including fictional",869,876
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",1190,1197
MACBETH,4,3,England. Before the King's Palace.,East,LOC,"Non-GPE locations, mountain ranges, bodies of water",1779,1783
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",1793,1800
MACBETH,4,3,England. Before the King's Palace.,England,GPE,"Countries, cities, states",2056,2063
MACBETH,4,3,England. Before the King's Palace.,thousands,CARDINAL,Numerals that do not fall under another type,2088,2097
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",2347,2354
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",2685,2692
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",3523,3530
MACBETH,4,3,England. Before the King's Palace.,Quarrels,ORG,"Companies, agencies, institutions, etc.",3806,3814
MACBETH,4,3,England. Before the King's Palace.,Scotland,GPE,"Countries, cities, states",4037,4045
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",4150,4157
MACBETH,4,3,England. Before the King's Palace.,Scotland,GPE,"Countries, cities, states",4560,4568
MACBETH,4,3,England. Before the King's Palace.,Scotland,GPE,"Countries, cities, states",4570,4578
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",4580,4587
MACBETH,4,3,England. Before the King's Palace.,live.—O,ORG,"Companies, agencies, institutions, etc.",4686,4693
MACBETH,4,3,England. Before the King's Palace.,accus'd,CARDINAL,Numerals that do not fall under another type,4873,4880
MACBETH,4,3,England. Before the King's Palace.,Oft'ner,ORG,"Companies, agencies, institutions, etc.",4980,4987
MACBETH,4,3,England. Before the King's Palace.,repeat'st,GPE,"Countries, cities, states",5080,5089
MACBETH,4,3,England. Before the King's Palace.,Scotland.—O,ORG,"Companies, agencies, institutions, etc.",5125,5136
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",5168,5175
MACBETH,4,3,England. Before the King's Palace.,Macduff,PERSON,"People, including fictional",5177,5184
MACBETH,4,3,England. Before the King's Palace.,Devilish Macbeth,PERSON,"People, including fictional",5323,5339
MACBETH,4,3,England. Before the King's Palace.,first,ORDINAL,"""first"", ""second"", etc.",5856,5861
MACBETH,4,3,England. Before the King's Palace.,Whither,PERSON,"People, including fictional",5959,5966
MACBETH,4,3,England. Before the King's Palace.,Old Siward,PERSON,"People, including fictional",6002,6012
MACBETH,4,3,England. Before the King's Palace.,ten thousand,CARDINAL,Numerals that do not fall under another type,6019,6031
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",6273,6280
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",6534,6541
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",6615,6622
MACBETH,4,3,England. Before the King's Palace.,England,GPE,"Countries, cities, states",6725,6732
MACBETH,4,3,England. Before the King's Palace.,Enter Ross,PERSON,"People, including fictional",7194,7204
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",7236,7243
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",7332,7339
MACBETH,4,3,England. Before the King's Palace.,ROSS,PERSON,"People, including fictional",7417,7421
MACBETH,4,3,England. Before the King's Palace.,Scotland,GPE,"Countries, cities, states",7450,7458
MACBETH,4,3,England. Before the King's Palace.,ROSS,PERSON,"People, including fictional",7473,7477
MACBETH,4,3,England. Before the King's Palace.,knell,PERSON,"People, including fictional",7776,7781
MACBETH,4,3,England. Before the King's Palace.,MALCOLM,PERSON,"People, including fictional",7950,7957
MACBETH,4,3,England. Before the King's Palace.,ROSS,PERSON,"People, including fictional",7984,7988
MACBETH,4,3,England. Before the King's Palace.,That of an hour's,TIME,Times smaller than a day,7990,8007
MACBETH,4,3,England. Before the King's Palace.,Each minute,TIME,Times smaller than a day,8035,8046
MACBETH,4,3,England. Before the King's Palace.,ROSS,PERSON,"People, including fictional",8091,8095
